
running 1 test
22, 22
24.975162482581535, 24.88330518823328
26.84387599044298, 26.738204307115485
28.017623708394087, 27.92520994124257
28.754860154537216, 28.681608979768928
29.217921823760747, 29.162243496909397
29.508773029809852, 29.46776886695347
29.691458036327592, 29.660944392127504
29.806203345655117, 29.783989318807457
29.878275412562207, 29.861575691152083
29.923544215781288, 29.910770601914155
29.951977763379272, 29.94202723512202
29.96983700796973, 29.961667099410818
29.98105448325109, 29.974125658063166
29.98810023208165, 29.98205317062402
29.992525699964414, 29.98685077147701
29.995305357095596, 29.990086028243656
29.997051272775384, 29.992307549938186
29.99814789060164, 29.993522433002916
29.998836681401098, 29.994186812165683
29.99926931413244, 29.994550137948924
29.999541052779907, 29.994748827815354
29.999711733098746, 29.99485748409368
29.999818938207444, 29.994916904240306
29.999886274238975, 29.9949493989376
29.999928568316165, 29.994967169092277
29.999955133424393, 29.994976886935433
29.999971819093453, 29.994982201265735
29.99998229944044, 29.994985107477063
29.99998888219553, 29.99498669677688
29.999993016854877, 29.994987565906342
29.9999956138538, 29.994988041201193
29.999997245041005, 29.994988301122422
29.999998269597334, 29.994988443263754
29.999998913125975, 29.994988520995605
29.999999317329326, 29.99498856350429
29.99999957121135, 29.994988586750722
29.99999973067584, 29.994988599463337
29.999999830836234, 29.994988606415397
29.999999893747447, 29.994988610217224
29.999999933262274, 29.994988612296304
29.999999958081723, 29.994988613433275
29.999999973670935, 29.994988614055043
29.99999998346259, 29.994988614395066
29.99999998961278, 29.994988614581008
29.99999999347574, 29.994988614682697
29.999999995902083, 29.994988614738304
29.99999999742608, 29.994988614768715
29.99999999838331, 29.994988614785346
29.99999999898455, 29.994988614794437
29.999999999362192, 29.99498861479941
29.999999999599392, 29.994988614802132
29.99999999974838, 29.994988614803617
29.999999999841958, 29.99498861480443
29.999999999900734, 29.99498861480488
29.99999999993765, 29.99498861480512
29.99999999996084, 29.994988614805255
29.999999999975405, 29.994988614805326
29.999999999984553, 29.99498861480537
29.999999999990298, 29.99498861480539
29.999999999993907, 29.994988614805404
29.999999999996174, 29.994988614805404
29.9999999999976, 29.994988614805404
29.999999999998494, 29.994988614805404
29.999999999999055, 29.994988614805404
29.999999999999407, 29.994988614805404
29.99999999999963, 29.994988614805404
29.99999999999977, 29.994988614805404
29.999999999999854, 29.994988614805404
29.99999999999991, 29.994988614805404
